#OTU_IDs	16S_rRNA_Count
2910745	3.0
4393959	3.0
636582	9.0
4405002	3.0
3942640	2.0
4393950	1.0
577630	6.0
971441	5.0
773003	3.0
773002	2.0
4297980	6.0
1134631	1.0
114686	4.0
773008	3.0
1604555	5.0
4403532	2.0
1806981	4.0
114681	2.0
221594	3.0
536578	2.0
104479	3.0
762721	2.0
104474	6.0
536575	4.0
104477	2.0
104473	6.0
881544	4.0
1758966	2.0
9870	5.0
291048	1.0
253724	2.0
1135662	1.0
253721	4.0
307909	8.0
253723	3.0
186291	3.0
186296	6.0
3605004	7.0
14375	10.0
3605008	6.0
186298	1.0
309515	2.0
309513	4.0
309510	1.0
2797090	3.0
580980	3.0
4317319	2.0
1033074	1.0
4400183	2.0
783719	3.0
4316097	2.0
4324745	2.0
4324744	2.0
2297128	1.0
351582	2.0
351583	4.0
649850	3.0
302846	7.0
82529	2.0
1104655	2.0
3721621	4.0
806555	3.0
82520	8.0
4404357	4.0
150673	3.0
4404355	1.0
2096241	1.0
4414960	2.0
4414963	2.0
4404359	10.0
766113	4.0
1106601	1.0
534555	9.0
265036	3.0
265030	4.0
265032	4.0
265033	6.0
673511	2.0
294558	3.0
105709	2.0
389854	2.0
550218	2.0
145553	3.0
294550	5.0
535000	2.0
294555	2.0
416246	1.0
634919	1.0
4313535	2.0
810536	2.0
1825510	4.0
168984	1.0
168985	2.0
302639	2.0
333348	4.0
4362555	2.0
302633	5.0
302631	10.0
333342	2.0
333341	4.0
274177	3.0
274176	1.0
274175	3.0
274172	6.0
586586	4.0
344612	4.0
4314635	2.0
4314636	2.0
4314631	9.0
120463	3.0
344615	4.0
3753270	1.0
1025109	2.0
293827	1.0
4481596	2.0
757396	1.0
4481595	2.0
4414220	1.0
293824	2.0
4350665	3.0
4481591	4.0
586588	2.0
767648	1.0
162765	3.0
162766	4.0
2633340	6.0
2633341	6.0
1658194	5.0
264348	4.0
574255	2.0
264345	1.0
264347	8.0
325634	2.0
264343	1.0
4324321	5.0
278121	3.0
278122	3.0
278123	3.0
4328907	2.0
278125	2.0
278129	1.0
941057	3.0
263697	3.0
4464533	1.0
533877	1.0
197060	4.0
958343	3.0
533873	3.0
4346859	2.0
313543	2.0
197069	3.0
197068	1.0
179054	1.0
617883	5.0
268514	4.0
268516	4.0
805099	4.0
1053539	2.0
179052	4.0
234416	2.0
320725	4.0
268518	2.0
1534494	3.0
572946	2.0
572941	2.0
928111	2.0
3643695	2.0
751947	2.0
562787	3.0
562789	6.0
1016212	5.0
1022451	1.0
1127577	3.0
1118047	9.0
2527276	6.0
2527277	6.0
1022457	3.0
263891	4.0
299607	3.0
1118048	1.0
1127578	7.0
163410	6.0
4456401	4.0
4480644	3.0
4480647	2.0
774771	2.0
183523	1.0
183521	3.0
183520	2.0
530525	4.0
530524	4.0
4480648	2.0
183529	6.0
183528	1.0
883557	2.0
347140	4.0
347147	2.0
347146	4.0
156286	10.0
347144	3.0
1078349	7.0
190908	1.0
188602	6.0
188601	4.0
188607	4.0
258828	2.0
987196	3.0
825276	3.0
258821	2.0
2470914	4.0
607278	1.0
665583	9.0
4467845	2.0
4456403	2.0
312873	2.0
4310025	3.0
4310024	6.0
196332	1.0
196333	4.0
196336	1.0
279450	2.0
279459	3.0
267865	2.0
1744833	2.0
267867	2.0
538346	3.0
681753	1.0
25957	4.0
4407079	2.0
112848	5.0
4386846	4.0
305192	4.0
696358	2.0
680088	10.0
46548	2.0
165401	8.0
960702	3.0
112846	2.0
552725	5.0
563430	1.0
563435	2.0
552720	2.0
809884	2.0
72406	2.0
190911	1.0
809881	7.0
809880	1.0
809883	5.0
112842	4.0
262394	3.0
228450	5.0
228455	3.0
259976	1.0
112841	2.0
306056	4.0
525859	3.0
181383	1.0
670882	2.0
4382691	2.0
171951	3.0
77278	3.0
181389	3.0
525855	3.0
197426	1.0
690984	2.0
3129322	2.0
980217	4.0
189558	3.0
189559	1.0
131269	2.0
1107355	3.0
3374709	4.0
177374	3.0
1107358	2.0
1107359	7.0
1088120	3.0
4317550	3.0
1088124	3.0
169031	5.0
270623	3.0
2845466	2.0
2845467	3.0
938932	3.0
247060	2.0
4427871	3.0
697400	4.0
184606	3.0
983990	3.0
697404	2.0
697409	4.0
3081865	3.0
3081864	2.0
2038090	2.0
3081863	2.0
246195	3.0
315256	3.0
315257	4.0
942772	4.0
418748	5.0
418749	3.0
4326871	3.0
4326870	3.0
4326876	2.0
4326875	2.0
3827668	3.0
4325377	6.0
4000060	3.0
965853	2.0
175620	2.0
4383562	3.0
4383564	3.0
2816372	1.0
2431118	2.0
237474	7.0
130132	6.0
320189	4.0
517822	4.0
320187	1.0
3821589	3.0
1121113	4.0
517825	3.0
1121111	5.0
1650018	3.0
579806	3.0
579801	3.0
698149	2.0
107124	2.0
579809	4.0
4346063	3.0
4346060	2.0
4346061	1.0
290947	4.0
821303	3.0
236830	1.0
4175056	3.0
4395774	5.0
4395775	4.0
272012	2.0
4327601	5.0
246330	2.0
246331	2.0
716196	2.0
246334	1.0
1109108	2.0
246337	2.0
791692	8.0
4029407	1.0
4307663	3.0
345172	1.0
356544	10.0
4423682	2.0
345176	3.0
4423681	2.0
820354	3.0
1579253	2.0
820350	4.0
1078673	3.0
4422557	4.0
4422556	4.0
4422551	5.0
625475	2.0
4363246	3.0
4363245	3.0
3906247	1.0
739304	2.0
902248	3.0
4384032	4.0
4384030	2.0
544580	3.0
573409	4.0
4384038	4.0
535231	9.0
298354	5.0
146295	1.0
146292	3.0
298358	3.0
356546	3.0
4371949	3.0
4371948	3.0
4371947	3.0
4371946	3.0
4467011	11.0
4371944	1.0
4369890	4.0
4467016	2.0
916974	9.0
4467014	3.0
911616	2.0
292350	3.0
3129466	11.0
118615	3.0
4366540	6.0
4366547	3.0
4366546	4.0
591592	7.0
831929	10.0
533603	2.0
591597	2.0
831927	2.0
1136313	2.0
831920	3.0
831922	4.0
133176	2.0
240651	4.0
213557	1.0
174204	2.0
174205	2.0
388276	3.0
174207	2.0
196645	3.0
285553	4.0
584047	2.0
584046	3.0
285558	5.0
240650	2.0
6994	2.0
6996	2.0
6990	2.0
4425024	5.0
574010	3.0
4425021	2.0
574016	2.0
574018	4.0
325466	3.0
971725	3.0
325462	2.0
1142898	3.0
1978301	1.0
4319279	4.0
4319278	4.0
171180	3.0
171181	4.0
525082	1.0
4310651	6.0
171184	10.0
171186	5.0
525087	2.0
226219	2.0
3822642	2.0
3822640	1.0
3822641	2.0
212161	4.0
212164	6.0
212166	3.0
212167	4.0
641460	3.0
461474	5.0
213691	4.0
256656	2.0
515456	2.0
213695	2.0
245015	2.0
245016	4.0
256657	4.0
238696	6.0
2203256	2.0
238694	6.0
580936	2.0
4240434	2.0
238693	6.0
238690	2.0
238691	4.0
40434	1.0
40435	3.0
438487	2.0
40432	7.0
238699	1.0
230065	2.0
14517	10.0
14514	8.0
710601	5.0
219460	3.0
14510	10.0
14511	8.0
4458576	6.0
2621281	6.0
4363530	2.0
4323512	9.0
4323516	3.0
4323515	7.0
4323514	7.0
818994	2.0
818991	4.0
819642	2.0
298310	4.0
819647	3.0
3401531	5.0
341902	4.0
535239	4.0
3521180	3.0
241890	4.0
322118	2.0
2788005	3.0
775517	2.0
582830	2.0
573545	3.0
322110	3.0
89127	2.0
322112	1.0
526579	4.0
225744	3.0
1632437	1.0
835339	4.0
225741	4.0
4093087	3.0
267534	2.0
1105197	3.0
835330	1.0
4400904	2.0
225748	2.0
526576	4.0
4409135	3.0
1125984	4.0
4093085	2.0
832646	2.0
670717	8.0
2065521	5.0
1105376	4.0
2146129	2.0
2146124	1.0
999415	2.0
2146120	3.0
581560	6.0
581563	1.0
439759	3.0
581567	5.0
581568	4.0
1050379	4.0
356461	4.0
439755	8.0
241222	3.0
776475	5.0
150568	2.0
318182	1.0
241225	3.0
241224	1.0
4364567	3.0
4364564	4.0
150564	3.0
4043275	4.0
240571	1.0
260401	1.0
240574	1.0
343437	1.0
260405	3.0
821292	2.0
547997	3.0
821290	2.0
839342	2.0
839345	1.0
4019170	2.0
4350891	1.0
300423	10.0
148338	3.0
292877	3.0
148337	4.0
278562	3.0
148335	3.0
292871	4.0
296994	1.0
2783974	2.0
842037	4.0
161938	1.0
177727	1.0
527625	2.0
3346165	2.0
3346168	2.0
3855226	4.0
161935	10.0
510315	2.0
510316	4.0
623190	4.0
510312	1.0
510313	2.0
262765	6.0
101507	10.0
4313348	3.0
19837	3.0
151664	2.0
671046	3.0
4314807	6.0
734337	6.0
1034714	5.0
831178	4.0
831179	3.0
301254	4.0
586039	8.0
2415455	3.0
831171	2.0
4357855	1.0
4357854	4.0
586030	1.0
586031	2.0
190906	9.0
9351	7.0
937163	4.0
9357	7.0
9356	7.0
734385	1.0
1588929	1.0
2298477	2.0
1005146	5.0
1005147	5.0
34151	3.0
873860	3.0
4364247	6.0
1090336	2.0
4355379	1.0
2637751	3.0
150083	3.0
149060	9.0
149061	3.0
149066	1.0
166170	2.0
249859	2.0
719098	1.0
301771	4.0
250422	5.0
350965	3.0
4364241	1.0
105184	2.0
254738	1.0
367585	1.0
223783	3.0
194165	4.0
163799	1.0
1128083	2.0
513664	4.0
513667	7.0
543191	2.0
1128087	3.0
543197	3.0
630896	5.0
513662	5.0
335149	1.0
513669	2.0
301778	10.0
4458846	2.0
4458847	3.0
2554773	2.0
575125	3.0
575122	1.0
3811416	3.0
416971	5.0
157645	4.0
4458849	3.0
774127	3.0
193946	1.0
193947	1.0
153573	3.0
484320	3.0
1944492	7.0
537101	1.0
260728	2.0
447704	3.0
447706	1.0
174571	3.0
4153650	1.0
250427	1.0
2856	2.0
217853	5.0
4477044	1.0
217851	2.0
369352	1.0
79038	2.0
4359105	1.0
349877	2.0
349876	4.0
155861	2.0
268069	1.0
256399	10.0
4359104	2.0
898667	7.0
268065	2.0
4377525	6.0
256394	3.0
268060	4.0
268061	3.0
268063	3.0
2450394	1.0
1660481	2.0
4359101	2.0
3129637	2.0
849108	1.0
571923	3.0
849821	2.0
305009	3.0
4482932	2.0
364050	2.0
421648	5.0
364054	3.0
540423	9.0
540422	5.0
3001126	1.0
78862	1.0
1108100	3.0
156519	3.0
1108102	1.0
3269318	2.0
263326	1.0
263327	1.0
1108107	1.0
1108109	3.0
156514	3.0
340397	5.0
4402484	7.0
188379	4.0
2222985	3.0
2222982	1.0
142092	6.0
2222980	5.0
2222981	1.0
260058	3.0
188370	1.0
4402489	2.0
196985	3.0
4017122	2.0
2222989	2.0
196984	3.0
196982	6.0
528707	4.0
3470775	3.0
3470777	3.0
3470776	2.0
3470779	2.0
2052683	2.0
4474530	3.0
2782259	1.0
176368	1.0
4376698	2.0
3631360	10.0
4407507	2.0
2420843	3.0
636727	2.0
4376692	2.0
4343853	2.0
952247	5.0
196233	6.0
196235	1.0
196236	1.0
1098065	3.0
300665	3.0
249853	4.0
1119629	2.0
4312914	2.0
4312910	4.0
2782257	4.0
4388514	4.0
541771	3.0
258595	1.0
541777	1.0
313086	1.0
259641	2.0
259643	2.0
341444	4.0
341445	5.0
166689	6.0
166688	2.0
22538	2.0
4401699	6.0
4076	3.0
189024	3.0
341449	4.0
331849	3.0
564958	5.0
3892650	3.0
287541	5.0
3768296	2.0
1833724	2.0
878129	4.0
4316113	3.0
331769	4.0
4352129	2.0
331767	3.0
2542599	3.0
912482	6.0
114725	5.0
114724	2.0
4306424	1.0
845794	2.0
114723	1.0
114728	3.0
297101	1.0
840888	3.0
297105	3.0
297106	3.0
297109	2.0
672569	1.0
294459	3.0
294457	5.0
294454	5.0
294455	5.0
294452	5.0
294451	2.0
3092451	3.0
1142199	2.0
4451292	1.0
1142195	2.0
1142194	6.0
1142196	1.0
4376351	9.0
301083	1.0
301084	2.0
2082	4.0
301089	3.0
2081	4.0
2085	4.0
292688	4.0
260837	3.0
533537	3.0
292680	4.0
292683	4.0
962474	3.0
962476	2.0
293159	4.0
4303858	3.0
293153	1.0
4303856	5.0
578661	3.0
4303850	2.0
4303851	1.0
578664	5.0
4303853	3.0
260055	3.0
1508909	3.0
511948	2.0
3746876	1.0
3661248	3.0
1121217	9.0
3746875	1.0
222180	6.0
222183	3.0
1121212	2.0
4351479	6.0
221903	3.0
3905582	1.0
185824	4.0
185827	2.0
185821	6.0
185822	3.0
185823	4.0
3506423	5.0
885238	3.0
574487	5.0
810699	2.0
727354	4.0
914422	3.0
346138	1.0
940280	5.0
914428	2.0
346137	1.0
99173	3.0
4399294	2.0
99175	2.0
4311598	3.0
194219	6.0
4483356	3.0
1067103	4.0
768497	2.0
194210	3.0
194213	1.0
194215	6.0
260056	4.0
194217	1.0
194216	3.0
3376232	1.0
108919	3.0
4347606	3.0
3376235	6.0
4478840	4.0
108911	4.0
108910	2.0
4347608	5.0
4299543	4.0
326285	1.0
291445	4.0
326289	1.0
569504	8.0
137849	8.0
113845	2.0
113847	3.0
113846	3.0
2990427	5.0
859149	5.0
963709	4.0
113848	4.0
273472	3.0
1140142	2.0
4335868	1.0
531596	5.0
1120164	4.0
1120166	3.0
531598	1.0
1120160	3.0
4335861	2.0
4335863	2.0
4350788	7.0
4481418	3.0
757213	3.0
533192	4.0
4350785	2.0
4481414	3.0
347267	5.0
183288	6.0
347265	3.0
822006	1.0
822004	1.0
822005	2.0
183282	4.0
3284221	2.0
183287	1.0
183285	2.0
1091304	2.0
273479	3.0
189812	3.0
197747	1.0
197745	6.0
197742	5.0
197740	1.0
197741	1.0
71882	2.0
197748	3.0
2870639	2.0
272482	4.0
4466616	6.0
272484	2.0
272486	3.0
189851	1.0
189850	1.0
4466618	7.0
309788	2.0
189855	1.0
189854	3.0
189856	3.0
4461343	3.0
4461344	3.0
4461347	3.0
26659	8.0
2144662	8.0
137550	2.0
137552	3.0
2144666	9.0
137557	6.0
2144665	4.0
562621	8.0
342721	2.0
342722	2.0
342723	10.0
342724	2.0
553350	3.0
342726	10.0
553352	6.0
954481	4.0
637736	5.0
2275314	2.0
2275318	3.0
524601	2.0
287426	7.0
172503	1.0
4083694	3.0
4083693	2.0
4083690	3.0
852070	3.0
934592	3.0
934594	5.0
141208	2.0
854899	4.0
327927	8.0
4437839	2.0
900515	5.0
290844	7.0
144544	4.0
144545	2.0
144546	3.0
144547	4.0
186502	4.0
144543	3.0
1677320	6.0
144549	1.0
91557	1.0
277811	2.0
145637	1.0
187133	1.0
2320623	2.0
244217	3.0
244216	9.0
244219	8.0
24241	1.0
302064	3.0
223789	6.0
101662	2.0
136207	3.0
136204	2.0
136200	2.0
136201	5.0
715527	2.0
101669	2.0
337093	4.0
136208	5.0
696259	5.0
162638	2.0
563574	2.0
563572	1.0
563570	2.0
2445338	7.0
652051	3.0
563578	1.0
484439	3.0
552088	2.0
241798	8.0
332184	4.0
643362	10.0
253966	1.0
552082	3.0
241792	5.0
643368	2.0
552084	4.0
817953	5.0
817955	2.0
345322	4.0
341341	3.0
815013	2.0
359796	4.0
359791	3.0
359793	3.0
171851	3.0
516653	1.0
323556	2.0
323557	4.0
557458	4.0
348764	4.0
4345292	4.0
4345293	2.0
4396367	6.0
4396361	2.0
4396362	5.0
269870	2.0
510664	1.0
510660	2.0
529101	5.0
201992	2.0
647996	1.0
3174793	2.0
3174795	2.0
647991	6.0
4433684	3.0
667902	2.0
247740	2.0
3941595	2.0
262716	4.0
729549	3.0
4348745	3.0
336325	4.0
4449476	3.0
199456	1.0
821722	1.0
821723	3.0
344184	4.0
592737	2.0
344182	4.0
4365943	5.0
4365940	4.0
150992	3.0
821728	3.0
4393622	3.0
4393620	2.0
199451	1.0
4338798	4.0
820091	2.0
820090	4.0
518021	8.0
4333954	1.0
204709	2.0
4338796	5.0
4466267	3.0
1134398	3.0
204708	3.0
905076	2.0
4323891	10.0
4423527	5.0
4323897	3.0
572373	3.0
719522	10.0
274787	8.0
141020	1.0
141021	1.0
553033	2.0
358441	1.0
358447	3.0
856235	4.0
4473216	2.0
198325	1.0
4288810	2.0
4288811	2.0
4411355	6.0
804119	8.0
4415469	3.0
198324	1.0
804114	5.0
289469	4.0
804967	3.0
426683	3.0
275327	3.0
804966	1.0
3931371	5.0
513318	4.0
113639	3.0
513315	9.0
329546	3.0
4372908	2.0
513316	3.0
200646	3.0
200644	2.0
606924	3.0
2455351	3.0
4430334	2.0
804962	2.0
4430332	2.0
4396432	5.0
4469754	3.0
548705	5.0
1068512	5.0
4414659	4.0
587274	2.0
4081789	2.0
4448709	2.0
980381	3.0
4414653	3.0
4448705	2.0
4349836	2.0
4414650	3.0
4448700	2.0
606927	2.0
4414655	2.0
4349833	2.0
728994	4.0
1125891	3.0
1125890	3.0
198329	1.0
4096766	1.0
324670	4.0
575243	3.0
324677	6.0
575241	2.0
837417	3.0
4477571	3.0
837415	2.0
327803	2.0
837410	1.0
190130	3.0
360914	3.0
4311213	4.0
1146322	2.0
2068900	1.0
4041567	3.0
360919	5.0
4419584	2.0
146554	1.0
921502	2.0
243532	2.0
582577	4.0
243534	2.0
1977254	3.0
4372019	2.0
243539	5.0
582579	1.0
4419588	3.0
4419589	1.0
522752	5.0
583223	1.0
583225	3.0
583227	1.0
242665	4.0
662422	3.0
4410960	6.0
860696	2.0
41628	4.0
547319	2.0
417532	2.0
591416	2.0
540198	4.0
928764	7.0
355681	2.0
785364	3.0
540190	1.0
540197	2.0
540196	2.0
785362	5.0
4468809	1.0
275913	1.0
147450	2.0
4468802	5.0
4468805	5.0
69921	4.0
4468806	2.0
818811	2.0
195871	3.0
195876	3.0
195877	4.0
99073	3.0
818817	6.0
262303	2.0
262302	4.0
777667	4.0
262300	4.0
262307	2.0
262306	3.0
262304	7.0
935057	5.0
294639	5.0
1007211	3.0
1109330	2.0
845599	1.0
4359695	1.0
4344860	1.0
2418997	2.0
525169	4.0
4321630	3.0
525166	10.0
771493	2.0
271866	3.0
2495075	2.0
778174	3.0
106258	3.0
4313541	2.0
2088164	4.0
770366	2.0
554085	3.0
1831702	5.0
833413	6.0
580552	2.0
86113	3.0
580550	3.0
833419	2.0
4371248	3.0
99077	2.0
347591	6.0
4470141	3.0
546926	4.0
295497	3.0
838777	2.0
2379148	2.0
295496	1.0
4355940	4.0
150240	2.0
4401625	4.0
261658	2.0
318228	3.0
318229	10.0
782832	3.0
4312851	6.0
158034	2.0
158037	6.0
158036	2.0
158031	4.0
564188	1.0
261656	3.0
310419	4.0
215963	4.0
4475170	2.0
215965	2.0
215966	2.0
307704	3.0
4475179	2.0
307703	2.0
322090	5.0
266153	4.0
4326365	2.0
4326364	4.0
322094	6.0
160946	3.0
99075	2.0
160945	2.0
160942	3.0
4326369	3.0
4326368	2.0
155548	3.0
2214063	2.0
2214064	2.0
1141995	1.0
1141996	5.0
2268857	9.0
155542	1.0
2214069	2.0
69794	4.0
4349921	3.0
545473	3.0
806885	1.0
545477	3.0
545476	5.0
545474	3.0
2118749	2.0
732343	1.0
565635	4.0
66933	1.0
2634412	1.0
2118746	2.0
758429	2.0
581686	3.0
830148	5.0
830149	1.0
31994	3.0
581688	5.0
581689	2.0
345386	2.0
4399718	3.0
355746	3.0
1127993	5.0
923072	4.0
471224	3.0
806887	2.0
995240	1.0
4308050	3.0
148276	5.0
665198	10.0
148273	2.0
4433512	2.0
4253691	3.0
304486	2.0
4308055	2.0
879506	5.0
66934	2.0
227117	3.0
17781	2.0
623486	7.0
4404780	5.0
3680332	5.0
353174	3.0
4443897	3.0
289047	10.0
289045	1.0
289044	6.0
198745	4.0
198742	2.0
198740	1.0
542121	2.0
542124	3.0
198749	2.0
958571	3.0
190512	6.0
190516	1.0
4004505	12.0
799214	3.0
190518	4.0
132362	5.0
799211	5.0
3816339	5.0
295255	4.0
295253	3.0
295251	6.0
295250	3.0
798165	1.0
533511	3.0
985541	3.0
295258	4.0
216600	3.0
2916970	2.0
216604	2.0
216607	1.0
216606	1.0
633056	2.0
78222	3.0
195042	1.0
891587	2.0
195040	3.0
195047	4.0
50025	3.0
4446915	9.0
195044	3.0
4362268	9.0
4362269	9.0
2361783	3.0
1137866	2.0
343970	3.0
2662075	2.0
340624	3.0
1127999	3.0
1137869	4.0
675588	1.0
290150	2.0
4452757	5.0
1138512	2.0
332608	4.0
290159	4.0
290158	2.0
183903	1.0
100110	3.0
367260	1.0
367262	1.0
367266	1.0
367269	9.0
206180	3.0
1025533	5.0
194567	3.0
10256	7.0
2701551	8.0
21520	1.0
2493636	2.0
4350235	4.0
4350238	2.0
4350239	2.0
221727	10.0
710339	4.0
270918	2.0
3854223	4.0
1128120	6.0
157567	2.0
157564	3.0
157565	3.0
157562	4.0
1128126	1.0
196854	4.0
592451	4.0
4408928	2.0
190783	4.0
2607212	1.0
4408925	3.0
4408927	2.0
4311747	3.0
4311746	4.0
217959	2.0
217957	3.0
217955	3.0
217950	2.0
3501451	7.0
347714	2.0
37961	8.0
79175	3.0
158863	6.0
158860	3.0
3238150	2.0
79171	8.0
158864	1.0
769294	2.0
3133081	4.0
849956	3.0
1636835	3.0
291200	10.0
291201	2.0
291202	3.0
291206	4.0
728170	5.0
717266	2.0
66299	6.0
1939938	2.0
1790401	5.0
530958	2.0
590260	1.0
3297880	2.0
4118087	2.0
980682	2.0
4118088	2.0
530952	1.0
530953	1.0
938716	6.0
106855	5.0
106856	5.0
139857	4.0
1817223	3.0
4397161	7.0
815088	2.0
499902	2.0
165070	6.0
258418	4.0
23582	2.0
2358605	4.0
258412	4.0
140658	1.0
188234	1.0
258411	3.0
258416	3.0
188233	7.0
23589	3.0
188231	1.0
32849	3.0
340218	2.0
340219	4.0
1997391	4.0
340210	4.0
340216	2.0
32846	3.0
340402	5.0
4354269	2.0
4354268	3.0
1939937	2.0
333951	1.0
4354267	6.0
1105779	4.0
755770	2.0
698192	3.0
648933	5.0
549018	1.0
913654	3.0
4484442	2.0
3981744	4.0
4416557	4.0
1138998	4.0
509346	1.0
509341	2.0
913659	1.0
509342	4.0
1785912	7.0
529842	6.0
529843	2.0
529846	3.0
809100	2.0
2426882	3.0
581965	2.0
22082	3.0
4072222	4.0
4072220	1.0
2964353	10.0
355515	2.0
272942	6.0
355510	6.0
4410174	1.0
4296014	2.0
4191053	1.0
4383128	3.0
2731785	3.0
1146401	10.0
3888574	1.0
3888577	5.0
166526	3.0
189184	1.0
189183	1.0
189181	3.0
2660003	6.0
1135830	3.0
4345909	2.0
1135838	2.0
337141	4.0
4396618	3.0
4413833	3.0
579476	4.0
4400576	6.0
4396615	2.0
293133	8.0
4396611	3.0
2084187	2.0
2882739	4.0
223139	2.0
1756274	6.0
156019	10.0
3804103	2.0
3804102	5.0
344291	3.0
3804104	2.0
263402	3.0
901565	2.0
3804108	2.0
293134	3.0
912528	7.0
631678	3.0
592287	4.0
1519667	3.0
592283	5.0
293135	5.0
4415235	2.0
575137	2.0
854368	2.0
505311	7.0
1093806	6.0
336205	6.0
336201	3.0
37526	2.0
204126	4.0
204125	3.0
2639729	2.0
4415230	2.0
4454942	2.0
4401978	8.0
250078	1.0
204129	4.0
1597173	10.0
2092273	2.0
549010	1.0
4464934	3.0
4464937	5.0
4311218	2.0
4411629	3.0
329035	3.0
688821	2.0
688826	3.0
329032	2.0
329030	2.0
4411621	9.0
1106403	3.0
4411625	2.0
329038	5.0
521453	3.0
551830	3.0
176755	1.0
2186009	3.0
1091370	3.0
4423676	2.0
4382269	1.0
143916	3.0
222661	1.0
222662	3.0
222664	6.0
222665	5.0
143911	2.0
680808	9.0
1062325	4.0
841780	4.0
519138	3.0
143919	1.0
4337970	5.0
186716	3.0
185981	2.0
679569	7.0
185989	3.0
185988	1.0
837387	3.0
837380	1.0
563835	1.0
285927	7.0
4391138	3.0
176757	3.0
823251	6.0
886069	1.0
8290	5.0
143278	1.0
34879	5.0
1114023	6.0
1093601	3.0
142871	5.0
251307	4.0
1145785	4.0
1145787	2.0
718903	3.0
1145788	10.0
437137	4.0
251309	2.0
616997	2.0
162811	1.0
4298878	3.0
103128	2.0
366451	6.0
360243	1.0
647046	1.0
103126	4.0
103124	4.0
3731236	2.0
591169	4.0
561099	4.0
561097	3.0
591166	1.0
360240	3.0
2402366	4.0
591162	3.0
561090	3.0
808172	5.0
4380850	3.0
814300	2.0
814301	1.0
144099	4.0
945061	3.0
1715193	3.0
3963085	1.0
4416103	4.0
640779	3.0
4416105	1.0
3963081	3.0
620458	7.0
640777	2.0
648548	3.0
4299772	3.0
470168	1.0
41797	1.0
648540	5.0
648543	2.0
1918929	1.0
325839	3.0
325833	2.0
1019724	2.0
2947801	2.0
278178	2.0
325837	2.0
325836	3.0
789275	3.0
2947804	3.0
4058515	4.0
177525	6.0
891733	10.0
4371358	5.0
527427	4.0
225391	1.0
2454117	1.0
2278758	1.0
4399741	1.0
4371354	4.0
4332223	2.0
334225	1.0
1112853	10.0
279292	3.0
279295	2.0
1934847	4.0
1934844	1.0
279296	2.0
279298	3.0
4332229	3.0
131935	4.0
334228	1.0
273898	6.0
4413089	2.0
435795	3.0
100478	2.0
646398	3.0
2709959	2.0
681199	6.0
677003	7.0
1048878	2.0
295407	3.0
1875024	2.0
1875026	2.0
342685	2.0
342684	3.0
342683	1.0
714959	2.0
241619	2.0
241616	2.0
241617	2.0
241614	2.0
241615	2.0
241611	2.0
1111506	4.0
867624	4.0
811846	1.0
1111505	3.0
86050	4.0
159222	2.0
1111500	2.0
1111501	2.0
2532213	5.0
184922	3.0
287388	2.0
276114	4.0
276110	3.0
287382	4.0
4131	3.0
2230873	10.0
287387	4.0
276119	3.0
287385	3.0
170604	3.0
170606	3.0
4450676	4.0
526100	1.0
170602	2.0
988073	5.0
1018450	3.0
3842557	2.0
323299	3.0
527274	3.0
3453734	6.0
4303932	6.0
177371	3.0
527270	1.0
323291	4.0
323290	3.0
323292	2.0
1037032	2.0
323294	3.0
323296	9.0
4380620	2.0
332507	4.0
244390	3.0
4432853	4.0
244393	3.0
4435891	2.0
4370405	7.0
244399	1.0
329865	4.0
329867	3.0
688015	1.0
4248485	3.0
329869	4.0
101788	10.0
581918	3.0
581914	3.0
101780	3.0
581916	3.0
101785	4.0
581911	3.0
101787	9.0
3601756	2.0
528519	4.0
557772	4.0
4375150	5.0
928946	5.0
4375152	2.0
238645	1.0
4375157	1.0
522736	1.0
4463689	6.0
1133744	2.0
4411183	1.0
4275730	2.0
13430	5.0
4463683	2.0
178513	3.0
4463684	2.0
13437	5.0
4260090	3.0
125820	2.0
3480168	4.0
362238	5.0
105332	3.0
4467330	3.0
362235	2.0
535433	2.0
248736	10.0
721479	3.0
4319829	7.0
308213	1.0
4319823	3.0
178514	6.0
140231	6.0
1039092	4.0
140235	3.0
4368967	3.0
4473417	1.0
4368965	2.0
563023	2.0
4368963	6.0
4368962	2.0
4368961	3.0
2418155	2.0
4348240	2.0
201816	6.0
326785	4.0
531414	10.0
277885	2.0
709816	2.0
287998	4.0
4433720	4.0
2710941	8.0
2710945	7.0
2710946	8.0
326517	4.0
326516	3.0
593797	3.0
4004072	2.0
367593	1.0
326518	4.0
947033	4.0
4295972	6.0
4095378	2.0
909401	3.0
1111931	2.0
836245	5.0
4219252	2.0
557085	3.0
791451	2.0
303063	3.0
557083	2.0
557082	3.0
943626	3.0
943621	5.0
4323917	4.0
4323916	2.0
4374407	3.0
4330207	2.0
275064	2.0
4330205	2.0
1025707	4.0
588200	2.0
270358	10.0
183841	3.0
3021486	2.0
582432	4.0
275060	4.0
582431	3.0
70424	3.0
360890	4.0
275061	5.0
360897	4.0
184070	1.0
4064681	2.0
184072	4.0
543541	4.0
543547	2.0
4380378	2.0
543549	5.0
543548	2.0
4434445	3.0
152278	4.0
306488	4.0
1109067	6.0
3033039	6.0
4476162	1.0
4469657	2.0
4469656	2.0
4303724	2.0
275069	3.0
826727	3.0
4469652	2.0
4469651	2.0
276527	1.0
1109062	1.0
3470278	1.0
3283492	5.0
1006042	4.0
